epoch,learning_rate,loss,mae,val_loss,val_mae
51,0.0005000000237487257,0.0118099981918931,0.07295064628124237,0.020975273102521896,0.1063118427991867
52,0.0005000000237487257,0.011707130819559097,0.07340209931135178,0.019137628376483917,0.10288123786449432
53,0.0005000000237487257,0.011770060285925865,0.0730595663189888,0.02028825134038925,0.10482960939407349
54,0.0005000000237487257,0.011515568941831589,0.07238499820232391,0.020201731473207474,0.10517004132270813
55,0.0005000000237487257,0.011797432787716389,0.07315824925899506,0.020839858800172806,0.1058349609375
56,0.0005000000237487257,0.01149857509881258,0.07217516005039215,0.019762616604566574,0.10360006242990494
57,0.0005000000237487257,0.011376388370990753,0.07244336605072021,0.01939374767243862,0.10251454263925552
58,0.0005000000237487257,0.011465500108897686,0.07245603948831558,0.020008590072393417,0.10399066656827927
59,0.0002500000118743628,0.010936596430838108,0.07107178121805191,0.0203812625259161,0.10499726235866547
60,0.0002500000118743628,0.010715438984334469,0.07059182226657867,0.0208086296916008,0.1060875952243805
61,0.0002500000118743628,0.010543683543801308,0.070353664457798,0.02024270035326481,0.10458448529243469
62,0.0002500000118743628,0.01040885504335165,0.07027056068181992,0.019862139597535133,0.10419989377260208
63,0.0002500000118743628,0.010735496878623962,0.0702812597155571,0.020332062616944313,0.10494139045476913
64,0.0002500000118743628,0.01056391466408968,0.07026343792676926,0.019742393866181374,0.10371916741132736
65,0.0002500000118743628,0.010536069050431252,0.0703507512807846,0.020169198513031006,0.10468050837516785
66,0.0002500000118743628,0.010361065156757832,0.07009918987751007,0.019962094724178314,0.1041882187128067
67,0.0002500000118743628,0.010418415069580078,0.07002002745866776,0.020149262621998787,0.10468282550573349
68,0.0002500000118743628,0.010253218933939934,0.06991305202245712,0.019858362153172493,0.10393273830413818
69,0.0002500000118743628,0.010293190367519855,0.06982910633087158,0.020250001922249794,0.10486042499542236
70,0.0002500000118743628,0.010310747660696507,0.06979938596487045,0.020096560940146446,0.10469014197587967
71,0.0002500000118743628,0.010329553857445717,0.069941945374012,0.020057281479239464,0.10450219362974167
72,0.0002500000118743628,0.01026114821434021,0.06980864703655243,0.020248448476195335,0.10486797243356705
73,0.0002500000118743628,0.010143582709133625,0.06964817643165588,0.01996784657239914,0.1041930615901947
74,0.0002500000118743628,0.01019055675715208,0.06965991109609604,0.01979830116033554,0.10401226580142975
75,0.0002500000118743628,0.01012362726032734,0.06976551562547684,0.01983173005282879,0.10369647294282913
76,0.0002500000118743628,0.010104216635227203,0.06978186219930649,0.020165788009762764,0.10440550744533539
77,0.0001250000059371814,0.009952167980372906,0.06910288333892822,0.019870320335030556,0.10388445109128952
78,0.0001250000059371814,0.009685478173196316,0.06882024556398392,0.020054232329130173,0.10435578227043152
79,0.0001250000059371814,0.00975971482694149,0.06887631118297577,0.019813474267721176,0.10391727834939957
80,0.0001250000059371814,0.009674849919974804,0.06879439949989319,0.019971493631601334,0.10448295623064041
81,0.0001250000059371814,0.009632793255150318,0.06869008392095566,0.01942494884133339,0.103053517639637
82,0.0001250000059371814,0.009662708267569542,0.06870236247777939,0.01983998343348503,0.10376551747322083
83,0.0001250000059371814,0.009610979817807674,0.06865773350000381,0.020004548132419586,0.10418041795492172
84,0.0001250000059371814,0.009541593492031097,0.06864231824874878,0.019754117354750633,0.10386285930871964
85,0.0001250000059371814,0.009503381326794624,0.06855522096157074,0.01963214948773384,0.10362666845321655
86,0.0001250000059371814,0.009594334289431572,0.06856534630060196,0.019781120121479034,0.10388469696044922
87,0.0001250000059371814,0.00943055097013712,0.06844211369752884,0.01962476223707199,0.10357823967933655
88,0.0001250000059371814,0.009457124397158623,0.06853802502155304,0.01960667222738266,0.10347377508878708
89,0.0001250000059371814,0.009344136342406273,0.06842292845249176,0.019910797476768494,0.10429589450359344
90,0.0001250000059371814,0.009394235908985138,0.06833407282829285,0.0199015811085701,0.10425392538309097
