epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0010000000474974513,1.1901739835739136,0.7612996697425842,0.01537375058978796,0.09992337971925735
1,0.0010000000474974513,0.4155822992324829,0.5123063325881958,0.016314251348376274,0.1059216633439064
2,0.0010000000474974513,0.3006965219974518,0.4356868267059326,0.017321782186627388,0.11137138307094574
3,0.0010000000474974513,0.2473970651626587,0.3956031799316406,0.006473011337220669,0.06252629309892654
4,0.0010000000474974513,0.20720647275447845,0.3620857000350952,0.006749721709638834,0.06426891684532166
5,0.0010000000474974513,0.16656476259231567,0.3240510821342468,0.006669936235994101,0.06375472247600555
6,0.0010000000474974513,0.12802347540855408,0.284127414226532,0.006677722558379173,0.064576156437397
7,0.0010000000474974513,0.09532433748245239,0.24452868103981018,0.007651233114302158,0.07053827494382858
8,0.0010000000474974513,0.06814282387495041,0.20626620948314667,0.006073138676583767,0.06059824675321579
9,0.0010000000474974513,0.046113256365060806,0.16888940334320068,0.0053039370104670525,0.0553448423743248
10,0.0010000000474974513,0.03003784455358982,0.13553421199321747,0.005972143728286028,0.06011589616537094
11,0.0010000000474974513,0.018962528556585312,0.10664696246385574,0.006344494875520468,0.06111649051308632
12,0.0010000000474974513,0.012172538787126541,0.08388391137123108,0.007711139041930437,0.0680374875664711
13,0.0010000000474974513,0.00798837747424841,0.0675937831401825,0.006623498629778624,0.061885468661785126
14,0.0010000000474974513,0.006296375300735235,0.05907067283987999,0.006496762856841087,0.06291931867599487
15,0.0010000000474974513,0.005703822243958712,0.055414795875549316,0.007717729080468416,0.070013128221035
16,0.0010000000474974513,0.005407277960330248,0.05378164350986481,0.006600663065910339,0.06474164128303528
17,0.0010000000474974513,0.0051339613273739815,0.05267280712723732,0.006815297529101372,0.06598366051912308
18,0.0010000000474974513,0.005004528444260359,0.05199851840734482,0.007527397014200687,0.07004593312740326
19,0.0010000000474974513,0.0049688792787492275,0.05163845047354698,0.008293740451335907,0.07421401888132095
20,0.0010000000474974513,0.004759032279253006,0.05092846229672432,0.007789229974150658,0.0717073529958725
21,0.0010000000474974513,0.0049915253184735775,0.051275257021188736,0.00869304221123457,0.076530322432518
22,0.0010000000474974513,0.004869796335697174,0.05079258233308792,0.010501459240913391,0.08651084452867508
23,0.0010000000474974513,0.004764737095683813,0.05052082985639572,0.008531102910637856,0.0754806324839592
24,0.0010000000474974513,0.004687992390245199,0.050182487815618515,0.009839161299169064,0.08296598494052887
25,0.0010000000474974513,0.004620105493813753,0.04982282221317291,0.009613379836082458,0.08144211024045944
26,0.0010000000474974513,0.004709357861429453,0.04982665926218033,0.009087027981877327,0.07852412015199661
27,0.0010000000474974513,0.004655094817280769,0.04953828081488609,0.011107681319117546,0.0883251279592514
28,0.0005000000237487257,0.004300818778574467,0.04786797612905502,0.008834464475512505,0.07735473662614822
29,0.0005000000237487257,0.004268483724445105,0.04763874039053917,0.009701642207801342,0.08165108412504196
30,0.0005000000237487257,0.004192459862679243,0.047427691519260406,0.009095649234950542,0.07860645651817322
31,0.0005000000237487257,0.004155498463660479,0.04735514149069786,0.00960441306233406,0.08136362582445145
32,0.0005000000237487257,0.004176936112344265,0.047332629561424255,0.00858382973819971,0.07564894109964371
33,0.0005000000237487257,0.004131404682993889,0.04719263315200806,0.009341399185359478,0.07937218248844147
34,0.0005000000237487257,0.004182715434581041,0.047163642942905426,0.009097275324165821,0.0788268968462944
35,0.0005000000237487257,0.004087861627340317,0.04698001965880394,0.009972450323402882,0.08279387652873993
36,0.0005000000237487257,0.0040847123600542545,0.04701679199934006,0.009232435375452042,0.07885035127401352
37,0.0005000000237487257,0.003968793898820877,0.046700794249773026,0.010243003256618977,0.08375288546085358
38,0.0005000000237487257,0.004041307605803013,0.04683050513267517,0.009083031676709652,0.07808872312307358
39,0.0005000000237487257,0.004063328728079796,0.04674028605222702,0.010589931160211563,0.08584485948085785
40,0.0005000000237487257,0.003937084693461657,0.04657595977187157,0.009815718978643417,0.08199808746576309
41,0.0005000000237487257,0.003940815106034279,0.04648571088910103,0.010856658220291138,0.0866282507777214
42,0.0005000000237487257,0.004141097888350487,0.046707019209861755,0.010613749735057354,0.08559489995241165
43,0.0005000000237487257,0.003957918845117092,0.046444859355688095,0.01013472955673933,0.08339228481054306
44,0.0005000000237487257,0.0038632615469396114,0.04617714881896973,0.011331668123602867,0.08902931213378906
45,0.0005000000237487257,0.003966559190303087,0.04638824239373207,0.009593234397470951,0.08061118423938751
46,0.0002500000118743628,0.0037109677214175463,0.04541429504752159,0.010035171173512936,0.08300352096557617
47,0.0002500000118743628,0.003703871974721551,0.04527302458882332,0.009693126194179058,0.08130999654531479
48,0.0002500000118743628,0.0037450185045599937,0.045267533510923386,0.009968866594135761,0.08229459077119827
49,0.0002500000118743628,0.0036425862926989794,0.04510089382529259,0.00930692907422781,0.07831843197345734
50,0.0002500000118743628,0.0036893123760819435,0.04508386179804802,0.009663636796176434,0.08073269575834274
51,0.0002500000118743628,0.0037082924973219633,0.045043788850307465,0.009838469326496124,0.08220212161540985
52,0.0002500000118743628,0.0036999224685132504,0.044989801943302155,0.009415977634489536,0.07989300787448883
53,0.0002500000118743628,0.003668836085125804,0.044911596924066544,0.009268278256058693,0.07895960658788681
54,0.0002500000118743628,0.003638910362496972,0.044853199273347855,0.009456664323806763,0.07996712625026703
55,0.0002500000118743628,0.0036928446497768164,0.04481516405940056,0.009294585324823856,0.07863827049732208
56,0.0002500000118743628,0.0036167576909065247,0.04473965987563133,0.010412748903036118,0.08467447012662888
57,0.0002500000118743628,0.003616902744397521,0.04467827454209328,0.009844761341810226,0.08209388703107834
58,0.0002500000118743628,0.0036169455852359533,0.0447259321808815,0.009721300564706326,0.0811149999499321
59,0.0002500000118743628,0.00356938480399549,0.04467504844069481,0.01021006889641285,0.08347442746162415
