epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0010000000474974513,1.3969255685806274,0.8105254769325256,0.09079660475254059,0.26229578256607056
1,0.0010000000474974513,0.47502627968788147,0.5446409583091736,0.025244025513529778,0.12308239936828613
2,0.0010000000474974513,0.32304972410202026,0.4474914073944092,0.02359866537153721,0.12021192163228989
3,0.0010000000474974513,0.25694650411605835,0.3986295163631439,0.020242756232619286,0.10954634845256805
4,0.0010000000474974513,0.2206597924232483,0.3689151704311371,0.01725652813911438,0.10080783069133759
5,0.0010000000474974513,0.18354180455207825,0.3353216052055359,0.018268456682562828,0.10480094701051712
6,0.0010000000474974513,0.14807775616645813,0.2998764216899872,0.017566777765750885,0.10258416831493378
7,0.0010000000474974513,0.11677112430334091,0.264558345079422,0.018985364586114883,0.1044093519449234
8,0.0010000000474974513,0.0901096984744072,0.2306234985589981,0.016068700700998306,0.09714645892381668
9,0.0010000000474974513,0.06798462569713593,0.19783054292201996,0.015527376905083656,0.09371744096279144
10,0.0010000000474974513,0.05127450451254845,0.1686810404062271,0.018180187791585922,0.1034972220659256
11,0.0010000000474974513,0.03861486166715622,0.14282307028770447,0.015900488942861557,0.09632295370101929
12,0.0010000000474974513,0.02957729808986187,0.12114819884300232,0.015774844214320183,0.09573474526405334
13,0.0010000000474974513,0.02378198690712452,0.10480579733848572,0.01611481048166752,0.09633293747901917
14,0.0010000000474974513,0.020218247547745705,0.09340645372867584,0.01576353795826435,0.09519200772047043
15,0.0010000000474974513,0.018150731921195984,0.08603065460920334,0.016177814453840256,0.09725760668516159
16,0.0010000000474974513,0.017052050679922104,0.08201059699058533,0.01737753488123417,0.10028612613677979
17,0.0010000000474974513,0.016402574256062508,0.07970195263624191,0.0169658362865448,0.09896143525838852
18,0.0010000000474974513,0.015985187143087387,0.07830507308244705,0.01789042167365551,0.10089457035064697
19,0.0010000000474974513,0.015664126724004745,0.07733480632305145,0.01850663684308529,0.10322608798742294
20,0.0010000000474974513,0.015305920504033566,0.07653195410966873,0.018164556473493576,0.10272283107042313
21,0.0010000000474974513,0.015143796801567078,0.07635123282670975,0.01783491112291813,0.10060247033834457
22,0.0010000000474974513,0.015010486356914043,0.07601412385702133,0.017502054572105408,0.1007041484117508
23,0.0010000000474974513,0.014741558581590652,0.07516764849424362,0.017146848142147064,0.09951163828372955
24,0.0010000000474974513,0.0146713275462389,0.07546846568584442,0.016719408333301544,0.09906268119812012
25,0.0010000000474974513,0.015074611641466618,0.07637833803892136,0.018027327954769135,0.10118161886930466
26,0.0010000000474974513,0.014343054965138435,0.07507114857435226,0.01872376725077629,0.103754922747612
27,0.0010000000474974513,0.01452257577329874,0.07484717667102814,0.01775149628520012,0.10106292366981506
28,0.0005000000237487257,0.013364991173148155,0.0725560262799263,0.018428444862365723,0.10203135758638382
29,0.0005000000237487257,0.013017876073718071,0.07210385054349899,0.018126320093870163,0.1015227735042572
30,0.0005000000237487257,0.013012802228331566,0.07230012118816376,0.01838883012533188,0.10347313433885574
31,0.0005000000237487257,0.012907912954688072,0.07260835915803909,0.018273217603564262,0.10248465090990067
32,0.0005000000237487257,0.013070655055344105,0.07197634130716324,0.017354359850287437,0.10033935308456421
33,0.0005000000237487257,0.012707493267953396,0.07147563993930817,0.01912781223654747,0.10565923154354095
34,0.0005000000237487257,0.012474704533815384,0.07148819416761398,0.017997056245803833,0.10104220360517502
35,0.0005000000237487257,0.012194703333079815,0.07128478586673737,0.018264835700392723,0.10199107229709625
36,0.0005000000237487257,0.01251288317143917,0.07196053117513657,0.01733860746026039,0.10036495327949524
37,0.0005000000237487257,0.012133831158280373,0.07092901319265366,0.01785353198647499,0.1015794575214386
38,0.0005000000237487257,0.012192370370030403,0.071383535861969,0.017036089673638344,0.09945552051067352
39,0.0005000000237487257,0.01253613829612732,0.07207874208688736,0.01747950166463852,0.10193008929491043
40,0.0005000000237487257,0.011670687235891819,0.07113408297300339,0.017196064814925194,0.10065075010061264
41,0.0005000000237487257,0.011978274211287498,0.07180555909872055,0.01751151867210865,0.10127371549606323
42,0.0005000000237487257,0.011654756031930447,0.07107526063919067,0.017168935388326645,0.100304514169693
43,0.0005000000237487257,0.011618247255682945,0.07073523104190826,0.018016565591096878,0.10246534645557404
44,0.0005000000237487257,0.011435290798544884,0.07082970440387726,0.018086843192577362,0.10342232137918472
45,0.0005000000237487257,0.011567158624529839,0.07076650112867355,0.01880132220685482,0.10529650747776031
46,0.0002500000118743628,0.01070244237780571,0.06910605728626251,0.018292780965566635,0.10300985723733902
47,0.0002500000118743628,0.010487359017133713,0.06865859031677246,0.01879972033202648,0.10467131435871124
